,Comp1,Comp2,Followers,Names,Gaussian,Spectral,Agglomerative,KMeans,Descriptions
154,1.04232490836,0.407953618857,45805.0,Jeremy W. Peters,0,0,0,0,"Reporter covering politics for The New York Times, MSNBC contributor."
155,0.654960591454,0.421534722783,52877.0,Joshua Green,0,0,0,0,"Author #1 NYT bestseller DEVIL'S BARGAIN (Penguin) @bw correspondent, @CNN Political Analyst. For book stuff: ecalamari@penguinrandomhouse.com"
156,0.633680248576,0.910934633973,51094.0,Betsy Fischer Martin,0,0,0,0,Executive in Residence @AU_SPA / Int'l Advisory Council @APCOWorldwide/ Former Exec @NBCNews & EP @MeetthePress /NOLA bred/mom of teen/wife of @jmartNYT
157,2.45691282918,1.10357129946,71760.0,Steven Dennis,0,0,0,0,"@Bloomberg reporter. I talk to U.S. Senators in hallways. Russia, health, politics. Ex-WH/CQ/Roll Call. Dad. Pie. Opinions mine. Email sdennis17@bloomberg.net"
158,-0.843175114889,-0.427761781263,4089.0,Rick Dunham,2,2,2,2,"Political reporter, blogger. Co-director, Global Business Journalism program, Tsinghua Univ. Created Texas on the Potomac. Tweets US politics, China, global biz"
159,0.631377442833,-0.838205131308,3932.0,David Mark,2,0,0,2,Editor at @MorningConsult. Alum of @CNNPolitics and @politico. Wrote books on negative campaigning and political language. Email at DavidMark2@gmail.com.
160,-2.64966922623,0.129965341909,10077479.0,Anderson Cooper,1,2,1,1,tweets by Anderson Cooper. Anchor @AC360 and correspondent on @60Minutes. Author of NYTimes Best Seller - The Rainbow Comes And Goes https://t.co/1cZvasmMBi
161,1.6795501864,0.690180123688,48309.0,Reid Wilson,0,0,0,0,"Correspondent @TheHill. Author, Epidemic: Ebola & the Global Scramble to Prevent the Next Killer Outbreak https://t.co/tzL2uMwOTK"
162,0.773198775581,0.688731839526,60144.0,Rebecca Berg,0,0,0,0,CNN Political Reporter | rebecca.berg@cnn.com
163,-2.37953034518,0.0312962741038,867113.0,Charles Krauthammer,1,2,1,1,"Author of the #1 New York Times bestseller - Things That Matter, now in paperback. http://t.co/MkdDBXr4t1"
164,0.760124948335,-0.769364151104,10315.0,Emma Dumain,2,0,0,2,"Covering South Carolina + Congress, now for @McClatchyDC, formerly @postandcourier. RT's = FYI's. edumain@mcclatchydc.com"
165,-0.616905164977,-0.360730428593,5899.0,Charles Dharapak,2,2,2,2,"Bangkok via Washington, Jakarta, New York. https://t.co/4U1inadmdK"
166,1.12053148828,0.513474722604,29451.0,Phil Elliott,0,0,0,0,"dc resident. @timepolitics correspondent. @ohiou alumni. lifelong learner, currently at @georgetown. home cook. rt blah, blah."
167,0.953864923953,0.420240331853,50952.0,Jennifer Bendery,0,0,0,0,Senior politics reporter for HuffPost. REM enthusiast. Tips: jen.bendery@huffpost.com
168,0.737374512751,0.350831148779,224198.0,Jonathan Martin,0,0,0,0,"Nat'l Political Correspondent, NY Times. Husband of the incomparable @bfischermartin. Email: https://t.co/YoeNWfXIdo"
169,1.81569859697,1.01008830549,111277.0,Rick Klein,0,0,0,0,"Political director @ABC. Bourbon, BBQ, baseball. No. 34 - 2016 Topps Allen & Ginter. #CapitalGames #PowerhousePolitics"
170,0.160722649007,-0.567634396129,722.0,Amanda Muñoz-Temple,2,2,2,2,Comms | Freeform | MTV OG | reformed political journalist
171,-2.46601711869,0.271236509696,3036383.0,Nate Silver,1,1,1,1,"Editor-in-Chief, @FiveThirtyEight. Author, The Signal and the Noise (https://t.co/EYTxvN6BLY). Sports/politics/food geek."
172,0.0691418911917,-0.574273196623,10557.0,Mark Z. Barabak,2,0,2,2,"Non-Academy Award winning LA Times political writer. Proud California native, happiest when in the Sierra. Just like Billy Sunday, in a shotgun ragtime band."
173,-1.94553829499,0.232632022995,321933.0,AP Politics,1,2,1,1,"Highlights from AP's coverage of U.S. politics and government in words, photos and video. Managed by the Washington bureau. https://t.co/lTcEv1VGoB"
174,-1.20345886835,-0.153055220857,11850.0,Robert Yoon,1,2,2,1,Political Journalist. Knight-Wallace/Time Warner Fellow. Host of @TheJWordWCBN. @InsideElections Contributor. CNN vet. @MichiganDaily alum. “And sometimes Y.”
175,0.831082940853,0.307205782369,24435.0,Ali Rogin,0,0,0,0,@ABCNews Digital Journalist. Amateur accordionist. Pug enthusiast. Links & retweets aren't endorsements. Opinions are my own.
176,-0.0781840272077,-0.578832775435,7622.0,devindwyer,2,0,2,2,"Contributing Correspondent and Coordinating Producer in charge of ABC News Penn. Ave team, covering White House, Congress, and campaigns. RTs not = endorsement."
177,-1.84975120366,-0.0313606650085,12268.0,Anjeanette Damon,1,2,1,1,Government watchdog reporter at the Reno Gazette-Journal.
178,-2.77732488513,0.0983043838758,4409429.0,Paul Krugman,1,1,1,1,"Nobel laureate. Op-Ed columnist, @nytopinion. Author, “The Return of Depression Economics,” “The Great Unraveling,” “The Age of Diminished Expectations” + more."
179,-0.848936030775,0.319475000296,258865.0,Jeff Zeleny,1,2,2,1,"CNN Senior White House Correspondent, tweeting about President Trump, his administration and the state of politics in America."
180,-0.0251166142181,-0.553412464547,12600.0,Dave Levinthal,2,0,2,2,"Senior political reporter @Publici. Buffalo emissary, fake arctic explorer. Tips? dlevinthal@publicintegrity.org"
181,0.409988542523,-0.632228763527,4933.0,Henry C.J. Jackson,2,0,0,2,"writer/editor/Californian @Politico. Hugh’s dad, a Jayhawk and a Gooner. “Maybe today, you could put the past away.”"
182,-0.435180856424,0.325165589926,28256.0,Tom Bevan,2,2,0,2,Co-Founder & Publisher of RealClearPolitics
183,-0.0990620651134,-0.0203453697908,25717.0,David A. Graham,2,0,2,2,Joyful curmudgeon. Staff writer @TheAtlantic. Sometimes lurking @Duke_DeWitt. dgraham@theatlantic.com
184,-0.345942026372,-0.430339054982,2956.0,Rachel Rose Hartman,2,2,2,2,"Director of Interactive Marketing and Communications @DowntownDCBID, former reporter, breastwing pioneer. Views here are my own, not those of my employer."
185,-0.86435980603,-0.537749203428,7923.0,John Gizzi,2,2,2,2,"Chief Political Columnist and White House Correspondent, Newsmax"
186,-0.300437923742,-0.55462509609,3983.0,Jeremy P. Jacobs,2,2,2,2,"West coast writer for E&E News. Tweets about energy/environment news, politics, cycling, etc ."
187,1.05772325565,-0.875758291437,7711.0,Amy Gardner,0,0,0,0,"National political reporter at the Washington Post, with an enduring soft spot for my beloved Virginia."
188,1.20774638892,0.178908512729,31248.0,Kate Nocera,0,0,0,0,DC Bureau Chief @buzzfeednews. I used to be much better at Twitter. kate.nocera@buzzfeed.com
189,0.508535811123,-0.680948778379,8346.0,Eliot Nelson,2,0,0,2,"HuffPost reporter. Author of The Beltway Bible (St. Martin's), a cheeky political guide out now (link below). eliot [at] huffpost [dot] com"
190,-1.04860075297,0.37189610222,114865.0,Bob Schieffer,1,2,2,1,CBS News Political Contributor. Former host of @FacetheNation.
191,2.33169793123,0.701463414263,90032.0,Mark Murray,0,0,0,0,"Mark Murray is the senior political editor for NBC News, as well as diehard Texas Longhorn fan."
192,1.16489947785,0.567487980007,67351.0,Dan Merica,0,0,0,0,"Political Reporter for @CNN. Covering the Trump White House, covered Hillary Clinton's campaign. @BentleyU & @AmericanU grad. Nats fan. dan.merica@cnn.com"
193,0.642192628044,0.295241128118,41466.0,Michael Crowley,0,0,0,0,"National security editor and senior foreign affairs correspondent, Politico"
194,0.971394383176,-0.193817751292,22880.0,Jose A. Del Real,0,0,0,0,"National correspondent for @nytimes, writing about life and news in California. New to LA; send tips. Alaska Grown, CA born. jose.delreal@nytimes.com"
195,-2.17293608752,0.102716666687,26396.0,P. J. O'Rourke,1,2,1,1,Dragging the pond of politics to find the body of humor
196,-0.851063905681,-0.409000334948,3096.0,Holly Ramer,2,2,2,2,Reporter for The Associated Press. 2017-18 Rosalynn Carter Fellowship for Mental Health Journalism recipient. Native Granite Stater. UNC-CH alum.
197,-0.430858235913,-0.531688936712,3902.0,Shannon Travis,2,2,2,2,Harvard grad student. Founder of https://t.co/AcmpaQDOAW Raised in Chicago. Matured in New York
198,-0.163523886269,-0.323238028976,13172.0,Marin Cogan,2,0,2,2,"Writer of things, mostly for New York Mag. Pronounced like Erin with an M. Newsletter: https://t.co/EnrzKVBAfs"
199,1.67428118922,-1.12992692247,3123.0,Adam Wollner,0,0,0,0,@nationaljournal reporter and podcaster. Wisconsinite. awollner@nationaljournal.com
200,-0.411058633834,-0.176034862425,21274.0,Perry Bacon Jr.,2,2,2,2,"Political Writer at @FiveThirtyEight. Send (perry.bacon@fivethirtyeight.com) tips, feedback, stories you would like me to pursue. Would love to hear from you."
201,0.768443929237,0.778779559827,71960.0,Taegan Goddard,0,0,0,0,Publisher of Political Wire
202,0.0731133072685,-0.851806039819,4404.0,Ted Bridis,2,0,2,2,"AP's editor of Pulitzer-winning investigative team. Data, FOIA guy. Proud dad. Mizzou grad. Miami raised. Googlism: “ted bridis is this story's bob woodward”"
203,-0.730185903619,0.4681636687,44599.0,Jill Abramson,1,2,2,1,Jill Abramson teaches creative writing @Harvard and is writing a book about the news
204,-0.0346042113884,-0.0899117011452,18053.0,Patrick W. Gavin,2,0,2,2,"Filmmaker, journalist, teacher https://t.co/SVUne9PuXh."
205,-1.03950419182,0.508733113186,29906.0,Jo Ling Kent,1,2,2,1,"NBC News Correspondent @NBCNightlyNews, @TODAYshow, @MSNBC. Covering business, tech, economy, cyber security, media, China etc. Minnesotan. jo.kent@nbcuni.com"
206,0.273934720324,0.322798887193,37520.0,David Nakamura,2,0,0,2,Washington Post reporter.
207,0.741457037463,-0.150602610836,17866.0,Deirdre Walsh,0,0,0,0,"CNN Senior Congressional Reporter/Producer, RTs are not considered endorsements, deirdre.walsh@cnn.com"
208,0.49274810368,-0.115786418463,19382.0,Caitlin Huey-Burns,2,0,0,2,National Political Reporter for RealClearPolitics Chueyburns@RealClearPolitics.com https://t.co/2yLevIFJk0
209,-2.61053602953,0.190009370249,2391867.0,Joe Scarborough,1,1,1,1,"The lucky guy who is engaged to Mika and blessed to be Joey, Andrew, Katherine and Jack’s dad!"
210,0.0734845344938,-0.493234564692,4822.0,Natalie Jennings,2,0,2,2,Editor of @theFix at @WashingtonPost. @LSU alum. natalie.jennings @ https://t.co/Im0NynvNLS
211,-0.557219380932,-0.0547151540004,10454.0,Dan Nowicki,2,2,2,2,Dan Nowicki is The Arizona Republic's national political reporter. Retweets don't imply support of the message or messenger.
212,1.99495638479,-0.896014283451,501.0,Kevin Brennan,0,0,0,0,Editor/Writer at the Notre Dame Alumni Association; Alumni Editor at Notre Dame Magazine
213,0.684288546975,0.672482865545,37791.0,Susan Davis,0,0,0,0,I cover Congress for NPR. And sometimes other stuff.
214,1.05072109992,-0.674622423677,14450.0,Amie Parnes,0,0,0,0,Senior Political Correspondent @TheHill & @CNN Political Analyst & Co-author of the #1 NYT bestseller 'Shattered' & the NYT bestseller 'HRC' & The proudest mom
215,-2.00217964589,0.14718823773,27481.0,(((Ron Lieber))),1,2,1,1,"Mr. Lieber, the Your Money columnist for The New York Times, declined to comment."
216,0.761500738559,0.118930109275,34464.0,Rosalind Helderman,0,0,0,0,Political investigations and enterprise reporter for @washingtonpost. Email me at heldermanr@washpost.com and see more about me at http://t.co/C5dMFuKwFa.
217,1.49880733454,-1.04042946542,1938.0,bonney,0,0,0,0,I should tweet more
218,1.97330221663,0.716551629629,73019.0,Kenneth P. Vogel,0,0,0,0,"@nytimes. @GlensGardenMkt. philly sports. Big Money: $2.5B, 1 Suspicious Vehicle & a Pimp: https://t.co/hLkpfYtIsY"
219,0.887109520255,-0.847848422777,4961.0,Rachel Streitfeld,2,0,0,2,"CNN producer covering politics. Novel fanatic, traveler, Texan, fan of tall people and curls"
220,-1.72775289854,0.336466711892,39870.0,Matthew Keys,1,2,1,1,"Journalist again starting 6/2018. Previously: @Grasswire, @Reuters, @ABC7NewsBayArea, @FOX40. Email & Signal: https://t.co/INA0V0Aggz | Offline weekends"
221,-1.64218948016,0.294893563527,181396.0,Felix Salmon,1,2,1,1,"Host and editor, Cause & Effect"
222,0.425861001559,-0.656478829372,4067.0,Alex Parker,2,0,0,2,"Taxsplainer for @Law360. Fan of Purdue, Butler, Colts, Pacers, Indians & free thinkers. Views here are my own, or Batman's. Retweets are endorphins."
223,-1.49241228327,0.579279122224,772522.0,Maggie Haberman,1,2,1,1,"Random woman, New Yorker, White House correspondent for NYTimes, analyst CNN. RTs don't imply agreement. maggie.haberman@nytimes.com"
224,-0.879470135681,0.569775416661,46759.0,Benny,1,2,2,1,"Love my Family, God and Pipe Tobacco; not necessarily in that order. I make internet at the Daily Caller [dot] com.
TIPS: Benny@dailycaller.com"
225,-1.9074988534,0.281097762635,230856.0,CNN Political Ticker,1,2,1,1,This account is no longer active. Please follow @CNNPolitics for updates from our politics team.
226,0.304045142809,0.356049753072,281536.0,andrew kaczynski🤔,2,0,0,2,Reporter at CNN's KFile. Challenged to a duel by @RandPaul. “Flex Cam” winner at a @BrooklynNets game. Likes cats. Andrew.w.Kaczynski@gmail.com
227,0.475163630715,0.385462109004,28165.0,Erin McPike,2,0,0,2,"Swann Street Strategies partner, Olympics/March Madness fanatic, elections lover, professional wedding toast giver, former high school theater geek"
228,0.0246823410048,-0.455872517456,6506.0,Dan Hirschhorn,2,0,2,2,"Director of News @timeinc & @TIME, husband & servant to @JJElFar, dad, Philly native in NYC, football & basketball fan, still kinda like dogs"
229,0.755825778535,0.925464647349,74981.0,Domenico Montanaro,0,0,0,0,"""Hunker down and go about our business, which is not to be loved but go after the truth."" -- Ben Bradlee, former Washington Post editor"
230,-0.156810673717,-0.626327341452,1757.0,Leslie Larson Caimi,2,2,2,2,"Journalist, freelance bylines @washingtonpost, @wsj. Former staff writer @bi_politics & @NYDNPolitics. larsonld@gmail.com."
231,-0.844781968934,0.650183655185,40162.0,Amy Harder,1,2,2,1,"I cover energy and climate change @axios & write a regular column, Harder Line. Reach me at amy@axios.com. Prior: WSJ, National Journal."
232,-1.37795644834,0.389245663481,659482.0,Donna Brazile,1,2,1,1,Political Strategist
233,2.29294273294,1.06442171791,87178.0,Dylan Byers,0,0,0,0,"Senior Reporter, @CNN | Author of PACIFIC, a new venture on the Innovation Economy | 323-337-5182 | dylan.byers@turner.com"
234,0.367353476638,-0.303260296731,11332.0,Katie Zezima,2,0,0,2,"@washingtonpost national correspondent 🇺🇸 Past reporting: '16 campaign, White House, New Jersey, New England. Say hi: katie.zezima@washpost.com"
235,2.76230096415,1.23056176808,70757.0,Ed O'Keefe,0,0,0,0,@washingtonpost congressional reporter. soon-to-be @cbsnews political correspondent. Husband. Dad. Son. Brother. Latino. Irish. @AmericanU alum. @NAHJ member.
236,1.30261469018,-0.699631985154,9908.0,Alex Roarty,0,0,0,0,"Covering Democrats for @mcclatchydc. Contrary to popular belief, not from Pennsylvania. @cumberlink alum."
237,0.328068341962,-0.559477283074,7354.0,Dan Berman,2,0,0,2,"CNN Politics Digital enterprise editor. Previously: POLITICO White House editor, National Journal, Greenwire and the Allied Gardens Little League."
238,0.0554600694026,-0.676208420424,3419.0,AnnGerhart,2,2,2,2,"Washington Post senior editor at-large, perfect job for a woman intrigued by too much. Grew up in Amish country; bleached hair early."
239,-0.87098155278,0.516392358828,34123.0,Julie Mason,1,2,2,1,"Host of the Press Pool with Julie Mason on SiriusXM; former White House reporter, honorary Texan, total Masshole."
240,-0.997193197833,-0.21496832152,8638.0,Dan Lothian,1,2,2,1,"Little Park Media founder, Beat The Press (WGBH) panelist, husband, father, runner, beaches."
241,-1.39331621831,0.197275935219,35423.0,Patrick LaForge,1,2,1,1,"Editor, @nytimes express desk: breaking news and general assignment. Not an NYT spokesman. Not a pundit. “Every day is a good day."" -Yun Men"
242,-1.73731513227,-0.06843761158,4206.0,Maggie,1,2,1,1,"Senior Content Manager @UPS. Peanut butter aficionado. Wanna-be yogi. Previously @OracleSocial, @CNN & @weatherchannel. Opinions are my own."
243,1.38874993404,0.479569107424,39260.0,David M. Drucker,0,0,0,0,@dcexaminer Senior Political Correspondent & @CNN Political Analyst
244,0.0478275634475,-0.562080625091,934.0,Adam O'Neal,2,0,2,2,assistant features editor @WSJOpinion
245,-1.46082606871,-0.101825985135,7075.0,Laura E. Davis,1,2,1,1,"@annenbergmedia digital news director/@USCAnnenberg assistant prof. Formerly: @BuzzFeed #teamnewsapp, @latimes, @YahooNews, @AP. KC native, yogi, tea drinker"
246,0.636446249665,-0.69397232799,4871.0,Kevin Bohn,2,0,2,2,"Washington Supervising Producer for weekend coverage for CNN. Have reported on wide range of political, campaign and other stories brewing in DC. Proud Duke fan"
247,-1.26856584213,0.537535886227,280267.0,Ed Henry,1,2,2,1,"Fox News Chief National Corr, NY Times Bestselling Author ""42 Faith""; https://t.co/kxRJz7B154 Get signed copy eh42productions@gmail.com"
248,0.60253133961,-0.831031160958,9684.0,Nathan Gonzales,2,0,0,2,"Editor & Publisher of @InsideElections, @RollCall Elections Analyst, @CNN Political Analyst, @PoliticsnStereo founder, Dallas Dragons ex-backup QB. #GoHawks"
249,-0.203338449626,-0.633100195217,5702.0,Adam B. Kushner,2,0,2,2,"Outlook Editor at The Washington Post. Alumnus of @Newsweek, @NationalJournal, and @TNR. Evangelist for New Orleans, biking, and bad action movies."
250,0.377869944578,-0.717957548383,11040.0,Alexis Simendinger,2,0,0,2,"National political correspondent for The Hill. Covering WH, Congress, politics.  asimendinger@thehill.com"
251,-2.13789888182,0.383749479987,2435884.0,Megyn Kelly,1,2,1,1,"Happily married to Doug, crazy in love with my children Yates, Yardley, and Thatcher, and anchor at NBC News."
252,0.757352253437,0.340663908884,31852.0,Alexandra Jaffe,0,0,0,0,"Lady, reporter, lady reporter. @vicenews tonight. // Previously @TheHill, @CNNPolitics, NBCPolitics. Chi till I die. // Alexandra.Jaffe@vice.com"
253,-2.28976632015,0.414417188939,9371520.0,Rachel Maddow MSNBC,1,1,1,1,"I see political people...
(Retweets do not imply endorsement.)"
254,-1.11042334878,-0.0753941427768,15349.0,Matt Wuerker,1,2,2,1,Matt Wuerker is the staff cartoonist and illustrator for POLITICO. He likes to cross hatch... a lot. Opinions are strictly my own and RT's are not endorsements
255,-1.81783357644,-0.20319937592,3458.0,Aaron Gould Sheinin,1,2,1,1,I agree with Red Smith: the 90 feet between the bases is the closest to perfection man has yet to come. Senior news editor @ WebMD. Formerly @ajc and @thestate.
256,-1.13121817492,-0.109675046824,7120.0,Troy Kinsey,1,2,2,1,#Florida Capitol reporter for Bay News 9 (Tampa/St. Pete) & News 13 (Orlando). @USC & @FloridaState alum. Commercial pilot. Current @FLPressCorps president.
257,0.627609722532,0.169344811793,142473.0,Peter Baker,0,0,0,0,"Chief White House Correspondent, New York Times, MSNBC analyst. Proud husband of Susan Glasser, columnist for Politico and the New Yorker."
258,-1.07476881691,-0.3070549323,1836.0,Jenny Blanco,1,2,2,1,Director of Talent Recruitment & Development CNN
259,1.29194896057,-1.04717259492,1702.0,Gregg Birnbaum,0,0,0,0,"Senior Political Editor, https://t.co/Z73is4fJ3x; Adjunct Journalism Professor, Baruch College, CUNY."
260,1.06470499449,0.223613488791,34116.0,Josh Gerstein,0,0,0,0,"POLITICO reporter covering White House, Justice Department, the courts and more. Contact me via email or Signal: https://t.co/NO5t0syu5c"
261,0.605292957434,-0.834108181895,2526.0,Terence Samuel,2,0,0,2,Deputy managing editor at NPR News. Former Washington editor at The Washington Post.
262,1.42469626609,0.171150335508,40407.0,Burgess Everett,0,0,0,0,POLITICO congressional reporter. Header by the great @jnshinkle
263,1.02939423699,-0.134870126995,18679.0,Charlie Mahtesian,0,0,0,0,"Senior Politics Editor, POLITICO. Ex-NPR, Almanac of American Politics, Wawa. Fan of small towns and big cities. Especially Philadelphia."
264,-1.78621725335,0.522389564347,1745747.0,Dana Perino,1,2,1,1,"Fox News contributor, Host of The Daily Briefing with Dana Perino, Co-host The Five, Fmr Press Sec to George W. Bush. Speaking opps: https://t.co/FV4pmiX4a0"
265,-0.06538978697,-0.676627781436,5015.0,Emily Heil,2,0,2,2,Reporter for The Washington Post emily.heil@washpost.com
266,-1.29040429292,-0.197564563768,19866.0,Jamie Kirchick,1,2,2,1,"@BrookingsFP; Columnist @tabletmag; Correspondent @thedailybeast. Auf Deutsch @faz_net. Author, THE END OF EUROPE. Writing a history of gay DC for @HenryHolt."
267,-1.30921904904,0.285002718729,47824.0,Megan McArdle,1,2,1,1,"Columnist at the Washington Post. Ex-@BV, Newsweek, The Atlantic, The Economist. Opinions my own. Buy my book, The Up Side of Down https://t.co/PFtV3H13LT"
268,-0.113214682364,-0.462680456259,7219.0,Susan Ferrechio,2,2,2,2,Washington Examiner's Chief Congressional Correspondent
269,-2.1007183372,0.281788424341,1424460.0,Wolf Blitzer,1,2,1,1,"I'm the anchor of CNN's The Situation Room (@CNNSitRoom) 5-7PM ET,  Wolf 1PM ET & CNN's lead political anchor, and, yes, I do my own tweeting."
270,-1.23241447197,0.334834368917,69323.0,melissa block,1,2,1,1,NPR special correspondent. Mom. Also: https://t.co/frHGcNkpSO
271,-0.2326576043,-0.547415820849,1855.0,Jamie Gray,2,2,2,2,"TV news producer. Fulham, Mets and Hoyas fan. Preferrer of aisle seats. Opinions own, RTs not endorsement etc."
272,-0.513651850331,-0.230191762011,13378.0,Kathie Obradovich,2,2,2,2,"Political columnist @DMRegister, covering Iowa state politics and the Iowa caucuses. Diehard Cyclones fan. Tweets and RTs are not endorsements."
273,0.662841274485,-0.198579750212,12759.0,Shushannah Walshe,2,0,0,2,"Journalist and Co-Author of Sarah From Alaska, former Deputy Political Director for ABC News. RTs are not endorsements."
274,-0.5751787858,-0.088110581779,10426.0,PETER MAER,2,2,2,2,Retired veteran White House Correspondent. 2-time winner of The Edward R. Murrow Award. Recipient of 5 Merriman Smith Awards for Presidential Coverage.
275,1.79221488321,0.482376300071,36892.0,Jonathan Allen,0,0,0,0,"national political reporter, @NBCNews Digital | co-author, NYT bestsellers “Shattered” and “HRC” | Nats fan | Terp | jon.allen@nbcuni.com"
276,-0.0965442227363,-0.15522113498,5971.0,Ed Hornick,2,2,2,2,"@YahooNews | @CNNPolitics alum | Golden Girls trivia champ | Analogue childhood, digital adulthood"
277,-0.173594274677,0.23713623429,18513.0,Ethan Klapper,2,2,2,2,"By day, I'm a journalist who leads @HuffPost's social team. By night, I'm an #avgeek. ✈️"
278,0.412667537649,-0.718517867923,7543.0,Carl Cannon,2,0,0,2,Carl M. Cannon is Washington Editor of RealClearPolitics.
279,0.813968882613,-0.0940673652162,26143.0,Tim Alberta,0,0,0,0,chief political correspondent @politicomag talberta@politico.com
280,-0.97265624857,0.272790201884,370289.0,Robert Costa,1,2,2,1,"National political reporter, @WashingtonPost; Moderator, @WashingtonWeek; Political analyst, @NBCNews and @msnbc"
281,1.04566229358,0.436427401583,43382.0,Carol Lee,0,0,0,0,"Reporter for NBC News, former WSJ & POLITICO, Hudson's mom, Philly Eagles fanatic"
282,0.996793630753,0.240791956176,48188.0,Gabriel Debenedetti,0,0,0,0,"National political reporter, @politico. gdebenedetti@politico.com"
283,0.0618409920455,-0.0533211900261,18698.0,Todd Zwillich,2,0,0,2,Host of The Takeaway from PRI & WNYC. Definitely send me your theories. tzwillich at gmail
284,0.30075471178,-0.372435774098,14531.0,Anita Kumar,2,0,0,2,White House Correspondent for McClatchy Newspapers. Formerly of the @washingtonpost and @tb_times. akumar@mcclatchydc.com
285,1.49963659396,0.790806678221,66369.0,Matt Viser,0,0,0,0,@BostonGlobe Deputy Washington Bureau Chief | @CNN political analyst | @TandCmag contributing editor | Reach me at matt.viser@globe.com.
286,-0.204785095396,0.0665007061467,194201.0,Jeffrey Goldberg,2,0,2,2,"Editor in Chief, The Atlantic"
287,2.26729711467,-1.33369028296,1342.0,George Condon,0,0,0,0,White House correspondent for National Journal and a fan of the Hoyas and Indians
288,0.348267110735,-0.600443888574,5729.0,Donovan Slack,2,0,0,2,"Homeland Security and Veterans Affairs Correspondent, Washington Bureau, USA TODAY dslack@usatoday.com"
289,0.878945490958,0.330457473445,30224.0,Josh Lederman,0,0,0,0,"Covering foreign policy, national security & the State Department for @AP. Lover of fountain soda and overcast weather. Medill & GW alum. Arizona native."
290,0.369775059797,-0.620904916744,941.0,Alex Brown,2,0,2,2,"Reporter @chronline. Thru-hiker @PCTAssociation. Formerly @nationaljournal, @jsunnews. Former garbageman, Zamboni driver, grave digger."
291,1.27407349882,-1.25438096102,4035.0,Jordan J Frasier,0,0,0,0,Video Reporter @WashingtonPost covering National Politics | Fmr. @NBCNews & @MeetThePress | #RunThisTown
292,2.22923758483,-1.34470275249,2397.0,Patrick O'Connor,0,0,0,0,Wall Street Journal politics reporter
293,1.09889453226,-0.446579811735,12921.0,Beth Fouhy,0,0,0,0,"Senior editor, politics, NBC News and MSNBC"
294,0.169328006865,-0.269124064937,16006.0,Jason Horowitz,2,0,0,2,"Rome Bureau Chief of The New York Times. RTs = niente. Dammi una dritta (send real tips, not restaurants) at jason.horowitz@nytimes.com"
295,1.65946586577,0.522150801629,125101.0,McKay Coppins,0,0,0,0,Staff writer at @TheAtlantic. Author of THE WILDERNESS. 'Sort of handsome.' - Donald J. Trump
296,0.676631048665,-0.838679702652,6114.0,Kathleen Hennessey,2,0,0,2,"Deputy Bureau Chief, AP Washington. Minnesota native. Berkeley grad. Capitol Hill mom. Proud LAT/Tribune alum."
297,0.0241834165205,-0.623000217124,8354.0,Dick Stevenson,2,0,2,2,"Senior Editor, The New York Times"
298,-1.10890958386,0.135483711221,23458.0,Chris Licht,1,2,2,1,"Executive Producer/Showrunner The Late Show with Stephen Colbert. EVP of Special Programming, CBS Corp. Husband to Jenny.  Dad to Andrew and Ryan."
299,-0.535580290583,0.384939214034,206270.0,Jim Roberts,2,2,2,2,"Full-time student of the news & long-time follower of the Grateful Dead. Editor-in-Chief, 🧀Cheddar. Ex-NYT, Mashable. Listen to the thunder shout."
300,-2.07006732202,0.29058096634,872997.0,Savannah Guthrie,1,2,1,1,"Mom to Vale and Charley, @TODAYshow Co-Anchor, Recovering Attorney. Georgetown Law. Co-author, Princesses Wear Pants, #1 NYT bestseller"
301,0.0152601682272,0.159047868326,19848.0,Vaughn Sterling,2,0,2,2,"-CNN Supervising Producer -H Street, DC."
302,-1.94746762053,0.402002387877,1215132.0,Greta Van Susteren,1,2,1,1,Author of book:”Everything You Need to Know about Social Media” Retweets are just retweets;
303,-1.73536252729,0.420183542774,156811.0,Andrew Malcolm,1,2,1,1,"Political news & commentary from Andrew Malcolm, National Politics Columnist for McClatchy Newspapers. All my columns at:  https://t.co/wFngTLh8pH"
304,1.12925452037,-0.950264478949,9274.0,Marty Kady,0,0,0,0,"Editor of POLITICO Pro, optimistic Washington Nationals fan, lifelong northern Virginian."
305,-2.13937373044,0.37226098701,1649655.0,Andrea Mitchell,1,1,1,1,"NBC News Chief Foreign Affairs Correspondent/anchor, Andrea Mitchell Reports, weekdays at 12pm ET on @MSNBC."
306,1.32988094167,0.0844259863395,28452.0,Niels Lesniewski,0,0,0,0,"Stroke survivor.
Senior writer at @rollcall and @CQnow.
@hamiltoncollege graduate.
Bourbon drinker.
niels@cqrollcall.com"
307,-1.82525197506,0.450796213755,653435.0,Chris Cillizza,1,1,1,1,"""One of the dumber and least respected of the political pundits."" -- Donald Trump. ""Sentient potato."" Subscribe: https://t.co/VM2JQsQH6X"
308,0.772754555009,0.75776083055,78348.0,Dana Milbank,0,0,0,0,Syndicated columnist with @washingtonpost and purveyor of fake news. Husband of @anna_greenberg. Father of one. Stepdad of two. Master of none.
309,1.27762118275,0.520480313984,55405.0,Julie Pace,0,0,0,0,Washington Bureau Chief for The Associated Press. Nine year survivor of the White House beat. Proud Northwestern grad. Long-suffering Bills fan.
